id,text1,text2
ID-24535-REFERENCE-SYSTEM-PG,"kuasa hukum tommy soeharto , elza syarif mengatakan , kliennya telah lama berniat menyerahkan diri lantaran telah lelah melarikan diri .
mantan presiden soeharto tak mengetahui penangkapan tommy .
","kuasa hukum tommy , elza syarif , putra bungsu mantan presiden soeharto itu bukan ditangkap , melainkan menyerahkan diri .
suasana di rumah mantan presiden soeharto di jalan cendana , jakpus , tampak tenang ."
ID-24535-SYSTEM-REFERENCE-BERT,"menurut kuasa hukum tommy , elza syarif , kliennya bukan ditangkap , melainkan menyerahkan diri .
suasana di kediaman mantan presiden soeharto di jalan cendana , jakpus , terlihat tenang .
","kuasa hukum tommy soeharto , elza syarif mengatakan , kliennya telah lama berniat menyerahkan diri lantaran telah lelah melarikan diri .
mantan presiden soeharto tak mengetahui penangkapan tommy .
"
ID-24535-REFERENCE-SYSTEM-BERT,"kuasa hukum tommy soeharto , elza syarif mengatakan , kliennya telah lama berniat menyerahkan diri lantaran telah lelah melarikan diri .
mantan presiden soeharto tak mengetahui penangkapan tommy .
","menurut kuasa hukum tommy , elza syarif , kliennya bukan ditangkap , melainkan menyerahkan diri .
suasana di kediaman mantan presiden soeharto di jalan cendana , jakpus , terlihat tenang .
"
ID-17148-SYSTEM-REFERENCE-PG,"tiga kandidat peraih suara terbanyak masing-masing hamzah haz , akbar tandjung dan susilo bambang yudhoyono , akan menjalani proses pemilihan kedua wakil presiden dalam sidang istimewa mpr , rabu ( 25/7 ) petang .
ketiganya tidak mencapai syarat .","untuk sementara , hamzah haz unggul dalam pemungutan suara pertama pemilihan wapres .
proses pemilihan akan dilanjutkan kembali jika tak satupun kandidat meraih 50 persen suara plus satu .
"
ID-17148-REFERENCE-SYSTEM-PG,"untuk sementara , hamzah haz unggul dalam pemungutan suara pertama pemilihan wapres .
proses pemilihan akan dilanjutkan kembali jika tak satupun kandidat meraih 50 persen suara plus satu .
","tiga kandidat peraih suara terbanyak masing-masing hamzah haz , akbar tandjung dan susilo bambang yudhoyono , akan menjalani proses pemilihan kedua wakil presiden dalam sidang istimewa mpr , rabu ( 25/7 ) petang .
ketiganya tidak mencapai syarat ."
ID-17148-SYSTEM-REFERENCE-BERT,"tiga kandidat peraih suara terbanyak yaitu hamzah haz , akbar tandjung dan susilo bambang yudhoyono , akan menjalani proses pemilihan kedua wakil presiden dalam sidang istimewa mpr , petang ini .
","untuk sementara , hamzah haz unggul dalam pemungutan suara pertama pemilihan wapres .
proses pemilihan akan dilanjutkan kembali jika tak satupun kandidat meraih 50 persen suara plus satu .
"
ID-17148-REFERENCE-SYSTEM-BERT,"untuk sementara , hamzah haz unggul dalam pemungutan suara pertama pemilihan wapres .
proses pemilihan akan dilanjutkan kembali jika tak satupun kandidat meraih 50 persen suara plus satu .
","tiga kandidat peraih suara terbanyak yaitu hamzah haz , akbar tandjung dan susilo bambang yudhoyono , akan menjalani proses pemilihan kedua wakil presiden dalam sidang istimewa mpr , petang ini .
"
ID-22110-SYSTEM-REFERENCE-PG,"laskar jihad madura , jatim , tak jadi berangkat ke afghanistan .
kedutaan besar afghanistan di jakarta menolak permohonan visa mereka karena jumlah laskar jihad yang siap berangkat ke afghanistan mencapai ratusan orang maupun mental .","ratusan anggota laskar jihad asal madura , jawa timur , batal berangkat ke afghanistan .
kedutaan besar afghanistan yang anti-taliban menolak visa mereka .
"
ID-22110-REFERENCE-SYSTEM-PG,"ratusan anggota laskar jihad asal madura , jawa timur , batal berangkat ke afghanistan .
kedutaan besar afghanistan yang anti-taliban menolak visa mereka .
","laskar jihad madura , jatim , tak jadi berangkat ke afghanistan .
kedutaan besar afghanistan di jakarta menolak permohonan visa mereka karena jumlah laskar jihad yang siap berangkat ke afghanistan mencapai ratusan orang maupun mental ."
ID-22110-SYSTEM-REFERENCE-BERT,"ratusan laskar jihad madura , jawa timur , tak jadi berangkat ke afghanistan .
kedubes afghanistan di jakarta menolak permohonan visa mereka .
mereka telah dilepas untuk membantu warga afghanistan melawan serangan amerika serikat .
","ratusan anggota laskar jihad asal madura , jawa timur , batal berangkat ke afghanistan .
kedutaan besar afghanistan yang anti-taliban menolak visa mereka .
"
ID-22110-REFERENCE-SYSTEM-BERT,"ratusan anggota laskar jihad asal madura , jawa timur , batal berangkat ke afghanistan .
kedutaan besar afghanistan yang anti-taliban menolak visa mereka .
","ratusan laskar jihad madura , jawa timur , tak jadi berangkat ke afghanistan .
kedubes afghanistan di jakarta menolak permohonan visa mereka .
mereka telah dilepas untuk membantu warga afghanistan melawan serangan amerika serikat .
"
ID-24862-SYSTEM-REFERENCE-PG,"batas toleransi ombak yang dapat dilalui kapal cepat hanya mencapai 0 , 8 meter .
kapal feri ukuran besar masih mampu berlayar selama 24 jam .
dorongan ombak yang besar menyebabkan kapal kesulitan bersandar di dermaga .","cuaca di selat sunda memburuk .
transportasi laut dari bakauheni-merak terganggu dalam sepekan terakhir .
"
ID-24862-REFERENCE-SYSTEM-PG,"cuaca di selat sunda memburuk .
transportasi laut dari bakauheni-merak terganggu dalam sepekan terakhir .
","batas toleransi ombak yang dapat dilalui kapal cepat hanya mencapai 0 , 8 meter .
kapal feri ukuran besar masih mampu berlayar selama 24 jam .
dorongan ombak yang besar menyebabkan kapal kesulitan bersandar di dermaga ."
ID-24862-SYSTEM-REFERENCE-BERT,"waktu pengoperasian delapan kapal laut yang melayani penumpang di jalur bakauheni - merak berkurang .
angin kencang di selat sunda menyebab ketinggian ombak mencapai 1 , 4 meter .
","cuaca di selat sunda memburuk .
transportasi laut dari bakauheni-merak terganggu dalam sepekan terakhir .
"
ID-24862-REFERENCE-SYSTEM-BERT,"cuaca di selat sunda memburuk .
transportasi laut dari bakauheni-merak terganggu dalam sepekan terakhir .
","waktu pengoperasian delapan kapal laut yang melayani penumpang di jalur bakauheni - merak berkurang .
angin kencang di selat sunda menyebab ketinggian ombak mencapai 1 , 4 meter .
"
ID-22988-SYSTEM-REFERENCE-PG,"luapan air karena curah hujan yang tinggi mulai melebar .
air di daerah tersebut setinggi pinggang orang dewasa dan juga merusak tanaman petani .
banjir di langkat , sumut , menyebabkan banyak penduduk menderita .","hujan tanpa henti terus mengguyur sumatra utara .
setelah menggenangi kabupaten langkat , curah hujan yang tinggi kini mulai mengakibatkan bencana banjir di kabupaten asahan .
"
ID-22988-REFERENCE-SYSTEM-PG,"hujan tanpa henti terus mengguyur sumatra utara .
setelah menggenangi kabupaten langkat , curah hujan yang tinggi kini mulai mengakibatkan bencana banjir di kabupaten asahan .
","luapan air karena curah hujan yang tinggi mulai melebar .
air di daerah tersebut setinggi pinggang orang dewasa dan juga merusak tanaman petani .
banjir di langkat , sumut , menyebabkan banyak penduduk menderita ."
ID-22988-SYSTEM-REFERENCE-BERT,"desa yang tergenang adalah pasar bujur dan sungai dua hulu , kecamatan simpang empat .
banjir di langkat menyebabkan 3 . 000 kepala keluarga kehilangan mata pencaharian .
","hujan tanpa henti terus mengguyur sumatra utara .
setelah menggenangi kabupaten langkat , curah hujan yang tinggi kini mulai mengakibatkan bencana banjir di kabupaten asahan .
"
ID-22988-REFERENCE-SYSTEM-BERT,"hujan tanpa henti terus mengguyur sumatra utara .
setelah menggenangi kabupaten langkat , curah hujan yang tinggi kini mulai mengakibatkan bencana banjir di kabupaten asahan .
","desa yang tergenang adalah pasar bujur dan sungai dua hulu , kecamatan simpang empat .
banjir di langkat menyebabkan 3 . 000 kepala keluarga kehilangan mata pencaharian .
"
ID-17192-SYSTEM-REFERENCE-PG,"gus dur bertolak ke singapura dari bandara sukarno-hatta , cengkareng , jakarta barat , pukul 18 .
50 wib .
di negara singa , mereka akan berganti pesawat menuju london , inggris dan kemudian ke washington serta baltimore .","sebelum bertolak untuk berobat ke amerika , gus dur meninggalkan istana merdeke sore ini dengan iringan salawat .
sekembalinya ke tanah air , bekas presiden itu akan memimpin perjuangan moral .
"
ID-17192-REFERENCE-SYSTEM-PG,"sebelum bertolak untuk berobat ke amerika , gus dur meninggalkan istana merdeke sore ini dengan iringan salawat .
sekembalinya ke tanah air , bekas presiden itu akan memimpin perjuangan moral .
","gus dur bertolak ke singapura dari bandara sukarno-hatta , cengkareng , jakarta barat , pukul 18 .
50 wib .
di negara singa , mereka akan berganti pesawat menuju london , inggris dan kemudian ke washington serta baltimore ."
ID-17192-SYSTEM-REFERENCE-BERT,"di negara singa , bekas presiden abdurrahman wahid akan berganti pesawat menuju london , inggris dan kemudian ke washington serta baltimore , maryland , as .
di negeri paman sam itu , gus dur akan menjalani pemeriksaan kesehatan .
","sebelum bertolak untuk berobat ke amerika , gus dur meninggalkan istana merdeke sore ini dengan iringan salawat .
sekembalinya ke tanah air , bekas presiden itu akan memimpin perjuangan moral .
"
ID-17192-REFERENCE-SYSTEM-BERT,"sebelum bertolak untuk berobat ke amerika , gus dur meninggalkan istana merdeke sore ini dengan iringan salawat .
sekembalinya ke tanah air , bekas presiden itu akan memimpin perjuangan moral .
","di negara singa , bekas presiden abdurrahman wahid akan berganti pesawat menuju london , inggris dan kemudian ke washington serta baltimore , maryland , as .
di negeri paman sam itu , gus dur akan menjalani pemeriksaan kesehatan .
"
ID-17986-SYSTEM-REFERENCE-PG,"badan penyehatan perbankan nasional optimistis dapat memenuhi target setoran sebesar rp 27 triliun kepada pemerintah .
hingga desember mendatang , bppn hanya tinggal menambah pamasukan sekitar rp 9 triliun .
akhir bulan ini , bppn akan mendapat tambahan dana .","bppn optimistis dapat memenuhi target setoran sebesar rp 27 triliun pada tahun ini .
hingga kini , bppn telah mengumpulkan dana sebesar rp 14 , 25 triliun .
"
ID-17986-REFERENCE-SYSTEM-PG,"bppn optimistis dapat memenuhi target setoran sebesar rp 27 triliun pada tahun ini .
hingga kini , bppn telah mengumpulkan dana sebesar rp 14 , 25 triliun .
","badan penyehatan perbankan nasional optimistis dapat memenuhi target setoran sebesar rp 27 triliun kepada pemerintah .
hingga desember mendatang , bppn hanya tinggal menambah pamasukan sekitar rp 9 triliun .
akhir bulan ini , bppn akan mendapat tambahan dana ."
ID-17986-SYSTEM-REFERENCE-BERT,"kepala bppn i putu gede ary suta optimistis dapat memenuhi target setoran sebesar rp 27 triliun kepada pemerintah .
akhir bulan ini , bppn akan mendapat tambahan dana dari penjualan kebun kelapa sawit guthrie .
","bppn optimistis dapat memenuhi target setoran sebesar rp 27 triliun pada tahun ini .
hingga kini , bppn telah mengumpulkan dana sebesar rp 14 , 25 triliun .
"
ID-17986-REFERENCE-SYSTEM-BERT,"bppn optimistis dapat memenuhi target setoran sebesar rp 27 triliun pada tahun ini .
hingga kini , bppn telah mengumpulkan dana sebesar rp 14 , 25 triliun .
","kepala bppn i putu gede ary suta optimistis dapat memenuhi target setoran sebesar rp 27 triliun kepada pemerintah .
akhir bulan ini , bppn akan mendapat tambahan dana dari penjualan kebun kelapa sawit guthrie .
"
ID-15496-SYSTEM-REFERENCE-PG,"seluruh armada bus cepat dan terbatas ( patas ) mayasari bhakti sudah beroperasi seperti biasa .
awak bus mulai bersedia bekerja kembali , setelah manajemen mayasari menurunkan tambahan setoran dari rp 15 ribu menjadi rp 9 ribu per hari .","awak bus patas mayasari bhakti kembali beroperasi seperti biasa .
perusahaan angkutan bus kota tetap berharap ada kenaikan tarif sesuai dengan kenaikan biaya pokok .
"
ID-15496-REFERENCE-SYSTEM-PG,"awak bus patas mayasari bhakti kembali beroperasi seperti biasa .
perusahaan angkutan bus kota tetap berharap ada kenaikan tarif sesuai dengan kenaikan biaya pokok .
","seluruh armada bus cepat dan terbatas ( patas ) mayasari bhakti sudah beroperasi seperti biasa .
awak bus mulai bersedia bekerja kembali , setelah manajemen mayasari menurunkan tambahan setoran dari rp 15 ribu menjadi rp 9 ribu per hari ."
ID-15496-SYSTEM-REFERENCE-BERT,"pengelola bus mengaku terpaksa menaikkan jumlah setoran untuk menutup biaya pokok operasional angkutan yang melonjak karena harga suku cadang naik .
pihak mayasari meminta kenaikan tarif minimal sesuai biaya pokok .
","awak bus patas mayasari bhakti kembali beroperasi seperti biasa .
perusahaan angkutan bus kota tetap berharap ada kenaikan tarif sesuai dengan kenaikan biaya pokok .
"
ID-15496-REFERENCE-SYSTEM-BERT,"awak bus patas mayasari bhakti kembali beroperasi seperti biasa .
perusahaan angkutan bus kota tetap berharap ada kenaikan tarif sesuai dengan kenaikan biaya pokok .
","pengelola bus mengaku terpaksa menaikkan jumlah setoran untuk menutup biaya pokok operasional angkutan yang melonjak karena harga suku cadang naik .
pihak mayasari meminta kenaikan tarif minimal sesuai biaya pokok .
"
ID-23366-SYSTEM-REFERENCE-PG,"anggota brimob polri yang bermarkas di kelapa dua , depok , jabar , menggelar latihan penanganan unjuk rasa yang sesuai dengan hak asasi manusia .
anggota brimob juga memperagakan cara menghalau dan menangkap pengunjuk rasa .","polisi dinilai kurang memahami nilai-nilai hak asasi manusia .
sejumlah anggota brimob mengikuti pelatihan penanganan unjuk rasa yang tak melanggar ham .
"
ID-23366-REFERENCE-SYSTEM-PG,"polisi dinilai kurang memahami nilai-nilai hak asasi manusia .
sejumlah anggota brimob mengikuti pelatihan penanganan unjuk rasa yang tak melanggar ham .
","anggota brimob polri yang bermarkas di kelapa dua , depok , jabar , menggelar latihan penanganan unjuk rasa yang sesuai dengan hak asasi manusia .
anggota brimob juga memperagakan cara menghalau dan menangkap pengunjuk rasa ."
ID-23366-SYSTEM-REFERENCE-BERT,"untuk membentuk polisi yang profesional , polri mendapat pelatihan dari equity internasional yang bermarkas di kelapa dua , depok , jabar .
selama ini terkesan , polisi sering berlebihan ketika menangkap pengunjuk rasa yang brutal .
","polisi dinilai kurang memahami nilai-nilai hak asasi manusia .
sejumlah anggota brimob mengikuti pelatihan penanganan unjuk rasa yang tak melanggar ham .
"
ID-23366-REFERENCE-SYSTEM-BERT,"polisi dinilai kurang memahami nilai-nilai hak asasi manusia .
sejumlah anggota brimob mengikuti pelatihan penanganan unjuk rasa yang tak melanggar ham .
","untuk membentuk polisi yang profesional , polri mendapat pelatihan dari equity internasional yang bermarkas di kelapa dua , depok , jabar .
selama ini terkesan , polisi sering berlebihan ketika menangkap pengunjuk rasa yang brutal .
"
ID-22435-SYSTEM-REFERENCE-PG,"akibat hujan lebat , lima wilayah kecamatan muncar , tegal dlimo , pesanggaran , srono , dan cluring , kabupaten banyuwangi , jatim , tergenang air .
jumlah korban tewas di wilayahnya tidak bertambah .","bencana banjir yang melanda kawasan banyuwangi telah menewaskan dua orang penduduk setempat .
saat ini , dua warga dilaporkan hilang dan ribuan warga harus dievakuasi .
"
ID-22435-REFERENCE-SYSTEM-PG,"bencana banjir yang melanda kawasan banyuwangi telah menewaskan dua orang penduduk setempat .
saat ini , dua warga dilaporkan hilang dan ribuan warga harus dievakuasi .
","akibat hujan lebat , lima wilayah kecamatan muncar , tegal dlimo , pesanggaran , srono , dan cluring , kabupaten banyuwangi , jatim , tergenang air .
jumlah korban tewas di wilayahnya tidak bertambah ."
ID-22435-SYSTEM-REFERENCE-BERT,"banjir terparah terjadi di muncar .
sebanyak 423 rumah roboh dan tergenang air , termasuk areal persawahan , dan ternak penduduk .
bantuan sebesar rp 70 miliar buat para korban belum cair .
","bencana banjir yang melanda kawasan banyuwangi telah menewaskan dua orang penduduk setempat .
saat ini , dua warga dilaporkan hilang dan ribuan warga harus dievakuasi .
"
ID-22435-REFERENCE-SYSTEM-BERT,"bencana banjir yang melanda kawasan banyuwangi telah menewaskan dua orang penduduk setempat .
saat ini , dua warga dilaporkan hilang dan ribuan warga harus dievakuasi .
","banjir terparah terjadi di muncar .
sebanyak 423 rumah roboh dan tergenang air , termasuk areal persawahan , dan ternak penduduk .
bantuan sebesar rp 70 miliar buat para korban belum cair .
"
ID-17404-SYSTEM-REFERENCE-PG,"sekjen pdi-p sutjipto mengaku belum mengetahui rencana pemerintah yang akan menghidupkan kembali departemen penerangan di kabinet mendatang .
ketua umum partai golkar akbar tandjung berharap susunan menteri akan diumumkan dalam pekan ini , "" kata sutjipto .","sekretaris jenderal pdi-perjuangan sutjipto membenarkan rencana pemerintah yang akan menghidupkan kembali departemen penerangan .
dpr mengimbau kalangan pers untuk tidak khawatir .
"
ID-17404-REFERENCE-SYSTEM-PG,"sekretaris jenderal pdi-perjuangan sutjipto membenarkan rencana pemerintah yang akan menghidupkan kembali departemen penerangan .
dpr mengimbau kalangan pers untuk tidak khawatir .
","sekjen pdi-p sutjipto mengaku belum mengetahui rencana pemerintah yang akan menghidupkan kembali departemen penerangan di kabinet mendatang .
ketua umum partai golkar akbar tandjung berharap susunan menteri akan diumumkan dalam pekan ini , "" kata sutjipto ."
ID-17404-SYSTEM-REFERENCE-BERT,"sekjen pdi - p sutjipto membenarkan rencana pemerintah menghidupkan kembali departemen penerangan di kabinet mendatang .
ketua umum partai golkar akbar tandjung berharap susunan kabinet baru bisa mengakomodasi kekuatan parpol .
","sekretaris jenderal pdi-perjuangan sutjipto membenarkan rencana pemerintah yang akan menghidupkan kembali departemen penerangan .
dpr mengimbau kalangan pers untuk tidak khawatir .
"
ID-17404-REFERENCE-SYSTEM-BERT,"sekretaris jenderal pdi-perjuangan sutjipto membenarkan rencana pemerintah yang akan menghidupkan kembali departemen penerangan .
dpr mengimbau kalangan pers untuk tidak khawatir .
","sekjen pdi - p sutjipto membenarkan rencana pemerintah menghidupkan kembali departemen penerangan di kabinet mendatang .
ketua umum partai golkar akbar tandjung berharap susunan kabinet baru bisa mengakomodasi kekuatan parpol .
"
ID-19770-SYSTEM-REFERENCE-PG,"kpkpn belum bisa mengumumkan sepuluh nama pejabat yang diduga menerima dana hibah secara tidak sah .
kpkpn dapat saja menyebutkan sejumlah nama pejabat yang diduga terlibat kasus korupsi .
namun , saat ini , kpkpn belum bisa diumumkan .","kpkpn belum bisa mengumumkan nama pejabat yang diduga menerima dana hibah secara tak sah .
menkeh dan ham menyatakan kpkpn tak memiliki kewenangan untuk penyidikan dan penuntutan terhadap dugaan kasus korupsi .
"
ID-19770-REFERENCE-SYSTEM-PG,"kpkpn belum bisa mengumumkan nama pejabat yang diduga menerima dana hibah secara tak sah .
menkeh dan ham menyatakan kpkpn tak memiliki kewenangan untuk penyidikan dan penuntutan terhadap dugaan kasus korupsi .
","kpkpn belum bisa mengumumkan sepuluh nama pejabat yang diduga menerima dana hibah secara tidak sah .
kpkpn dapat saja menyebutkan sejumlah nama pejabat yang diduga terlibat kasus korupsi .
namun , saat ini , kpkpn belum bisa diumumkan ."
ID-19770-SYSTEM-REFERENCE-BERT,"ketua kpkpn jusuf syakir menyatakan belum bisa mengumumkan sepuluh nama pejabat yang diduga menerima dana hibah secara ilegal .
kpkpn tak memiliki kewenangan untuk melakukan penyidikan dan penuntutan terhadap dana hibah .
","kpkpn belum bisa mengumumkan nama pejabat yang diduga menerima dana hibah secara tak sah .
menkeh dan ham menyatakan kpkpn tak memiliki kewenangan untuk penyidikan dan penuntutan terhadap dugaan kasus korupsi .
"
ID-19770-REFERENCE-SYSTEM-BERT,"kpkpn belum bisa mengumumkan nama pejabat yang diduga menerima dana hibah secara tak sah .
menkeh dan ham menyatakan kpkpn tak memiliki kewenangan untuk penyidikan dan penuntutan terhadap dugaan kasus korupsi .
","ketua kpkpn jusuf syakir menyatakan belum bisa mengumumkan sepuluh nama pejabat yang diduga menerima dana hibah secara ilegal .
kpkpn tak memiliki kewenangan untuk melakukan penyidikan dan penuntutan terhadap dana hibah .
"
ID-24727-SYSTEM-REFERENCE-PG,"sekitar 1 .
739 korban kebakaran di kecamatan penjaringan , jakarta utara , masih mengharapkan bantuan untuk membangun kembali tempat tinggal mereka .
mereka lebih penting untuk membangun kembali tempat tinggal mereka di mereka .","ribuan korban kebakaran penjaringan , jakut , mengharapkan sumbangan masyarakat untuk membangun kembali rumah mereka .
para korban masih ditampung di gedung yayasan itikom pusat .
"
ID-24727-REFERENCE-SYSTEM-PG,"ribuan korban kebakaran penjaringan , jakut , mengharapkan sumbangan masyarakat untuk membangun kembali rumah mereka .
para korban masih ditampung di gedung yayasan itikom pusat .
","sekitar 1 .
739 korban kebakaran di kecamatan penjaringan , jakarta utara , masih mengharapkan bantuan untuk membangun kembali tempat tinggal mereka .
mereka lebih penting untuk membangun kembali tempat tinggal mereka di mereka ."
ID-24727-SYSTEM-REFERENCE-BERT,"ribuan korban kebakaran di penjaringan , jakut , hingga kini masih mengharapkan bantuan untuk membangun kembali tempat tinggal mereka .
untuk kebutuhan sehari - hari , para korban mendapat bantuan dari masyarakat .
","ribuan korban kebakaran penjaringan , jakut , mengharapkan sumbangan masyarakat untuk membangun kembali rumah mereka .
para korban masih ditampung di gedung yayasan itikom pusat .
"
ID-24727-REFERENCE-SYSTEM-BERT,"ribuan korban kebakaran penjaringan , jakut , mengharapkan sumbangan masyarakat untuk membangun kembali rumah mereka .
para korban masih ditampung di gedung yayasan itikom pusat .
","ribuan korban kebakaran di penjaringan , jakut , hingga kini masih mengharapkan bantuan untuk membangun kembali tempat tinggal mereka .
untuk kebutuhan sehari - hari , para korban mendapat bantuan dari masyarakat .
"
ID-25927-SYSTEM-REFERENCE-PG,"menjelang natal dan tahun baru , minat masyarakat kota medan , sumut , memanfaatkan jasa kantor pegadaian cabang medan utama meningkat 20 persen .
para pengusaha yang menggadaikan mobil mewah melakukan hal itu lantaran terbelit utang .","kelesuan perekonomian membuat transaksi di kantor pegadaian medan , sumut , meningkat .
dibanding tahun silam , pegadaian medan memperoleh pemasukan lebih dari rp 19 juta .
"
ID-25927-REFERENCE-SYSTEM-PG,"kelesuan perekonomian membuat transaksi di kantor pegadaian medan , sumut , meningkat .
dibanding tahun silam , pegadaian medan memperoleh pemasukan lebih dari rp 19 juta .
","menjelang natal dan tahun baru , minat masyarakat kota medan , sumut , memanfaatkan jasa kantor pegadaian cabang medan utama meningkat 20 persen .
para pengusaha yang menggadaikan mobil mewah melakukan hal itu lantaran terbelit utang ."
ID-25927-SYSTEM-REFERENCE-BERT,"menjelang natal dan tahun baru , minat masyarakat kota medan , sumatra utara , memanfaatkan jasa kantor pegadaian cabang medan utama .
omzet pegadaian medan meningkat 20 persen .
","kelesuan perekonomian membuat transaksi di kantor pegadaian medan , sumut , meningkat .
dibanding tahun silam , pegadaian medan memperoleh pemasukan lebih dari rp 19 juta .
"
ID-25927-REFERENCE-SYSTEM-BERT,"kelesuan perekonomian membuat transaksi di kantor pegadaian medan , sumut , meningkat .
dibanding tahun silam , pegadaian medan memperoleh pemasukan lebih dari rp 19 juta .
","menjelang natal dan tahun baru , minat masyarakat kota medan , sumatra utara , memanfaatkan jasa kantor pegadaian cabang medan utama .
omzet pegadaian medan meningkat 20 persen .
"
ID-20648-SYSTEM-REFERENCE-PG,"ketua umum pgri m .
surya menilai , persoalan uang rapel tak kunjung selesai karena selama ini pemerintah dan dpr tak menganggap guru sebagai mitra , melainkan sebagai beban .
surya meminta dpr membuat rancangan undang-undangan guru .","guru menilai pemerintah dan dpr tak pernah serius memperjuangkan nasib para pendidik .
kedua institusi itu hanya menganggap guru sebagai beban , bukan mitra kerja .
"
ID-20648-REFERENCE-SYSTEM-PG,"guru menilai pemerintah dan dpr tak pernah serius memperjuangkan nasib para pendidik .
kedua institusi itu hanya menganggap guru sebagai beban , bukan mitra kerja .
","ketua umum pgri m .
surya menilai , persoalan uang rapel tak kunjung selesai karena selama ini pemerintah dan dpr tak menganggap guru sebagai mitra , melainkan sebagai beban .
surya meminta dpr membuat rancangan undang-undangan guru ."
ID-20648-SYSTEM-REFERENCE-BERT,"ketua umum pgri m . surya menilai , aksi memperjuangkan uang rapel kenaikan gaji guru murni suara guru yang ingin memperoleh peningkatan kesejahteraan .
dpr diminta membuat rancangan undang - undangan guru .
","guru menilai pemerintah dan dpr tak pernah serius memperjuangkan nasib para pendidik .
kedua institusi itu hanya menganggap guru sebagai beban , bukan mitra kerja .
"
ID-20648-REFERENCE-SYSTEM-BERT,"guru menilai pemerintah dan dpr tak pernah serius memperjuangkan nasib para pendidik .
kedua institusi itu hanya menganggap guru sebagai beban , bukan mitra kerja .
","ketua umum pgri m . surya menilai , aksi memperjuangkan uang rapel kenaikan gaji guru murni suara guru yang ingin memperoleh peningkatan kesejahteraan .
dpr diminta membuat rancangan undang - undangan guru .
"
ID-18871-SYSTEM-REFERENCE-PG,"deputi bank indonesia miranda goeltom optimistis jumlah uang primer yang beredar akan lebih mudah tercapai dalam bulan-bulan mendatang .
bi akan tetap berhati-hati dalam mengelola uang beredar dan menjaga stabilitas rupiah mengingat angka inflasi masih tetap tinggi .","jumlah uang primer yang beredar kini berada pada angka rp 110 , 719 triliun .
angka ini mendekati permintaan dana moneter internasional , yakni rp 110 triliun .
"
ID-18871-REFERENCE-SYSTEM-PG,"jumlah uang primer yang beredar kini berada pada angka rp 110 , 719 triliun .
angka ini mendekati permintaan dana moneter internasional , yakni rp 110 triliun .
","deputi bank indonesia miranda goeltom optimistis jumlah uang primer yang beredar akan lebih mudah tercapai dalam bulan-bulan mendatang .
bi akan tetap berhati-hati dalam mengelola uang beredar dan menjaga stabilitas rupiah mengingat angka inflasi masih tetap tinggi ."
ID-18871-SYSTEM-REFERENCE-BERT,"saat ini jumlah uang primer berada pada angka rp 110 , 719 triliun .
jumlah ini hampir mendekati angka uang primer yang diminta dana moneter internasional sebelumnya , yakni rp 110 triliun .
","jumlah uang primer yang beredar kini berada pada angka rp 110 , 719 triliun .
angka ini mendekati permintaan dana moneter internasional , yakni rp 110 triliun .
"
ID-18871-REFERENCE-SYSTEM-BERT,"jumlah uang primer yang beredar kini berada pada angka rp 110 , 719 triliun .
angka ini mendekati permintaan dana moneter internasional , yakni rp 110 triliun .
","saat ini jumlah uang primer berada pada angka rp 110 , 719 triliun .
jumlah ini hampir mendekati angka uang primer yang diminta dana moneter internasional sebelumnya , yakni rp 110 triliun .
"
ID-13462-SYSTEM-REFERENCE-PG,"pemda salatiga sofyan z .
z .
merasa tak mampu menjalankan program otonomi daerah yang telah diberlakukan pemerintah sejak awal januari 2001 .
pendapatan asli daerah jateng sebesar rp 70 miliar sebesar rp 70 miliar .","kota madya salatiga tak siap untuk melaksanakan otonomi daerah .
selama ini , berbagai sarana perekonomian di salatiga nyaris tak dibenahi , malah cenderung terbengkalai .
"
ID-13462-REFERENCE-SYSTEM-PG,"kota madya salatiga tak siap untuk melaksanakan otonomi daerah .
selama ini , berbagai sarana perekonomian di salatiga nyaris tak dibenahi , malah cenderung terbengkalai .
","pemda salatiga sofyan z .
z .
merasa tak mampu menjalankan program otonomi daerah yang telah diberlakukan pemerintah sejak awal januari 2001 .
pendapatan asli daerah jateng sebesar rp 70 miliar sebesar rp 70 miliar ."
ID-13462-SYSTEM-REFERENCE-BERT,"pemerintah daerah salatiga , jateng , dinilai tak mampu menjalankan program otonomi daerah yang telah diberlakukan awal januari 2001 .
pendapatan asli daerah salatiga hanya sebesar rp 6 , 9 miliar .
","kota madya salatiga tak siap untuk melaksanakan otonomi daerah .
selama ini , berbagai sarana perekonomian di salatiga nyaris tak dibenahi , malah cenderung terbengkalai .
"
ID-13462-REFERENCE-SYSTEM-BERT,"kota madya salatiga tak siap untuk melaksanakan otonomi daerah .
selama ini , berbagai sarana perekonomian di salatiga nyaris tak dibenahi , malah cenderung terbengkalai .
","pemerintah daerah salatiga , jateng , dinilai tak mampu menjalankan program otonomi daerah yang telah diberlakukan awal januari 2001 .
pendapatan asli daerah salatiga hanya sebesar rp 6 , 9 miliar .
"
